ens_ID	hgnc_symbol
ENSG00000208317	SNORD78
ENSG00000252231	RNA5SP67
ENSG00000200755	RNA5SP68
ENSG00000229840	ISCA1P2
ENSG00000236535	RC3H1-IT1
ENSG00000225713	RPL30P1
ENSG00000252506	RNU6-180P
ENSG00000206981	RNU6-40P
ENSG00000252051	RN7SKP276
ENSG00000159592	GPBP1L1
ENSG00000223828	BANF1P4
ENSG00000231378	NDUFAF4P4
ENSG00000199672	RNU4-21P
ENSG00000201492	RNA5SP78
ENSG00000229367	HMGN2P19
ENSG00000225984	HMGB1P26
ENSG00000223525	RABGAP1L-IT1
ENSG00000266110	MIR4423
ENSG00000266580	MIR4254
ENSG00000201620	RNA5SP51
ENSG00000252552	RNU6-307P
ENSG00000181101	SDCCAG3P2
ENSG00000266203	MIR5585
ENSG00000235628	TNR-IT1
ENSG00000263779	RN7SL467P
ENSG00000202063	RNA5SP79
ENSG00000220785	MTMR9LP
ENSG00000153923	CLCA3P
ENSG00000143845	ETNK2
ENSG00000252906	SCARNA3
ENSG00000240502	RN7SL837P
ENSG00000221290	MIR1182
ENSG00000253025	RNU2-12P
ENSG00000222407	RNA5SP80
ENSG00000223982	SNRPD2P2
ENSG00000225904	MORF4L1P7
ENSG00000237514	PTP4A1P7
ENSG00000266811	MIR3118-2
ENSG00000266811	MIR3118-3
ENSG00000266811	MIR3118-1
ENSG00000117400	MPL
ENSG00000202609	MIR488
ENSG00000238603	RNVU1-1
ENSG00000224333	GAPDHP20
ENSG00000229228	LINC00582
ENSG00000222986	RNU5A-5P
ENSG00000226758	DISC1-IT1
ENSG00000252135	RNVU1-2
ENSG00000238825	RNU1-13P
ENSG00000242794	RN7SL299P
ENSG00000238382	RNU6-1211P
ENSG00000229259	LRRC37A12P
ENSG00000267272	LINC01140
ENSG00000206835	RNU1-74P
ENSG00000187147	RNF220
ENSG00000263529	RN7SL122P
ENSG00000159596	TMEM69
ENSG00000231940	RPS7P3
ENSG00000252501	RNU4-77P
ENSG00000265744	MIR4427
ENSG00000206694	RNVU1-3
ENSG00000236101	RAC1P7
ENSG00000196369	SRGAP2B
ENSG00000199318	RNA5SP52
ENSG00000264377	MIR4671
ENSG00000197429	IPP
ENSG00000239504	RN7SL583P
ENSG00000266239	MIR3605
ENSG00000222112	RN7SKP16
ENSG00000234512	TLR12P
ENSG00000237959	RPL36AP10
ENSG00000207234	RNU6-125P
ENSG00000235398	LINC00623
ENSG00000227000	HSPD1P14
ENSG00000241975	TCEB1P19
ENSG00000234518	PTGES3P1
ENSG00000084070	SMAP2
ENSG00000224939	LINC00184
ENSG00000117399	CDC20
ENSG00000143839	REN
ENSG00000227630	LINC01132
ENSG00000201638	RNY4P16
ENSG00000239690	RN7SL668P
ENSG00000201148	RNA5SP42
ENSG00000215874	CAPNS1P1
ENSG00000207106	RNVU1-4
ENSG00000207941	MIR552
ENSG00000225492	GBP1P1
ENSG00000224687	RASAL2-AS1
ENSG00000207181	SNORA14B
ENSG00000232686	ARID4B-IT1
ENSG00000263439	MIR4753
ENSG00000236863	RPL23AP23
ENSG00000188585	LINC00083
ENSG00000201347	RNA5SP69
ENSG00000266417	MIR4424
ENSG00000228348	EFCAB14P1
ENSG00000263591	RN7SL136P
ENSG00000228196	PTPN2P1
ENSG00000240374	RN7SL503P
ENSG00000243533	TBCE-AS1
ENSG00000229994	RPL5P4
ENSG00000229795	RPS21P1
ENSG00000227409	ZMYM4-AS1
ENSG00000235638	MTND6P14
ENSG00000202129	RNY5P1
ENSG00000231199	MTND5P19
ENSG00000231905	SETP10
ENSG00000226663	MTND4P10
ENSG00000086015	MAST2
ENSG00000231564	EIF4A1P11
ENSG00000206828	RNVU1-5
ENSG00000232714	MTND3P8
ENSG00000201699	RNU1-59P
ENSG00000170498	KISS1
ENSG00000223794	COX5BP8
ENSG00000239859	RN7SL281P
ENSG00000263633	RN7SL374P
ENSG00000224620	MEF2AP1
ENSG00000236539	HNRNPA1P54
ENSG00000251875	RNU5F-2P
ENSG00000174567	GOLT1A
ENSG00000252797	RN7SKP272
ENSG00000228175	GEMIN8P4
ENSG00000235674	LDHAP2
ENSG00000212459	RNU6-695P
ENSG00000229463	LYST-AS1
ENSG00000264592	RN7SL131P
ENSG00000231849	UBE2V2P4
ENSG00000222831	MIR1537
ENSG00000252056	RNU5E-2P
ENSG00000222821	RNU4-27P
ENSG00000206803	RNU6-968P
ENSG00000230214	FTLP18
ENSG00000163113	OTUD7B
ENSG00000264698	MIR4255
ENSG00000207328	RNU6-636P
ENSG00000264916	RN7SL230P
ENSG00000252368	RNA5SP43
ENSG00000230451	RPS29P6
ENSG00000222650	RNU2-70P
ENSG00000143850	PLEKHA6
ENSG00000066322	ELOVL1
ENSG00000232882	PHKA1P1
ENSG00000233621	LINC01137
ENSG00000232393	RPL5P6
ENSG00000263675	MIR5581
ENSG00000244457	ENO1P1
ENSG00000232273	FTH1P1
ENSG00000215873	FEN1P1
ENSG00000223776	LGALS8-AS1
ENSG00000235060	VDAC1P4
ENSG00000237991	RPL35P1
ENSG00000265435	MIR3121
ENSG00000214141	ACTN4P2
ENSG00000203914	HSP90B3P
ENSG00000236719	OVAAL
ENSG00000252396	RN7SKP195
ENSG00000266262	MIR4428
ENSG00000239794	RN7SL653P
ENSG00000203843	PFN1P2
ENSG00000266532	RN7SL235P
ENSG00000233228	LPCAT2BP
ENSG00000230667	SETSIP
ENSG00000224678	GAPDHP46
ENSG00000225723	MTND6P15
ENSG00000222282	RNU6-584P
ENSG00000212541	RNU6-510P
ENSG00000222788	RNU2-38P
ENSG00000227860	MTND5P18
ENSG00000233401	PRKAR1AP
ENSG00000252656	RN7SKP88
ENSG00000223380	SEC22B
ENSG00000230019	YWHAQP9
ENSG00000265596	MIR3659
ENSG00000252371	RNU6-725P
ENSG00000233125	ACTBP12
ENSG00000215808	LINC01139
ENSG00000177144	NUDT4P1
ENSG00000200796	RNU6-753P
ENSG00000215149	KRT18P32
ENSG00000224783	MIPEPP2
ENSG00000201789	RNU6-1071P
ENSG00000242764	RN7SL824P
ENSG00000252977	RNA5SP70
ENSG00000229992	HMGB3P9
ENSG00000222397	RN7SKP229
ENSG00000233355	CHRM3-AS2
ENSG00000201317	RNU4-59P
ENSG00000199963	RNU6-605P
ENSG00000223896	CCNJP2
ENSG00000206680	SNORD21
ENSG00000234601	CHRM3-AS1
ENSG00000207523	SNORA66
ENSG00000158615	PPP1R15B
ENSG00000206654	RNU6-608P
ENSG00000201558	RNVU1-6
ENSG00000222378	RNA5SP44
ENSG00000217327	RPS7P5
ENSG00000252121	RNU6-970P
ENSG00000217897	HSPE1P8
ENSG00000239710	RN7SL692P
ENSG00000252752	RNU6-210P
ENSG00000222664	RN7SKP123
ENSG00000237624	OXCT2P1
ENSG00000206764	RNU6-152P
ENSG00000223694	ADH5P3
ENSG00000203729	LINC00272
ENSG00000187801	ZFP69B
ENSG00000233537	TEDDM1P1
ENSG00000211451	GNRHR2
ENSG00000243970	PPIEL
ENSG00000224040	HMGN1P4
ENSG00000199837	RNA5SP71
ENSG00000251750	RNU5F-8P
ENSG00000176855	KRT18P28
ENSG00000215860	PDZK1P1
ENSG00000133056	PIK3C2B
ENSG00000207472	RNU6-41P
ENSG00000201457	SNORA55
ENSG00000232860	SMG7-AS1
ENSG00000252413	RNU7-121P
ENSG00000223963	PRKRIRP8
ENSG00000215802	RFKP1
ENSG00000233615	HNRNPA1P42
ENSG00000187815	ZFP69
ENSG00000207508	RNU6-1237P
ENSG00000265831	MIR3123
ENSG00000201105	RNU1-137P
ENSG00000244568	RN7SL654P
ENSG00000207418	RNVU1-7
ENSG00000227216	PFN1P5
ENSG00000252222	RNU7-13P
ENSG00000198658	ABHD17AP2
ENSG00000201312	RNA5SP72
ENSG00000232792	FTH1P25
ENSG00000196289	BECN1P1
ENSG00000213026	CFL1P4
ENSG00000233910	GTF2F2P2
ENSG00000159479	MED8
ENSG00000223119	RNU6-1139P
ENSG00000213051	RPL5P5
ENSG00000224625	TUBB8P6
ENSG00000272145	NFYC-AS1
ENSG00000212601	RNA5SP53
ENSG00000198974	MIR30E
ENSG00000207962	MIR30C1
ENSG00000164002	EXO5
ENSG00000264582	RN7SL326P
ENSG00000117461	PIK3R3
ENSG00000222120	RNA5SP81
ENSG00000238765	RNA5SP57
ENSG00000252084	RN7SKP12
ENSG00000211575	MIR760
ENSG00000126106	TMEM53
ENSG00000233118	UBE2V1P8
ENSG00000223490	CHCHD2P5
ENSG00000234099	MTND4P11
ENSG00000215800	RSL24D1P4
ENSG00000252407	RNU7-183P
ENSG00000252563	RNA5SP45
ENSG00000202025	RNU6-1240P
ENSG00000264963	RN7SL440P
ENSG00000227538	HNRNPFP1
ENSG00000178596	GAPDHP29
ENSG00000236030	LINC01036
ENSG00000231599	LINC01037
ENSG00000219073	CELA3B
ENSG00000136631	VPS45
ENSG00000225462	FDPSP1
ENSG00000236876	TMSB4XP1
ENSG00000224081	LINC01057
ENSG00000212230	RNU6-747P
ENSG00000200254	RNU6-536P
ENSG00000230426	ERVMER61-1
ENSG00000224727	FCF1P7
ENSG00000265201	MIR4677
ENSG00000232857	KATNBL1P2
ENSG00000222240	RN7SKP156
ENSG00000226766	FABP7P1
ENSG00000244433	PGBD4P7
ENSG00000263526	MIR378G
ENSG00000117010	ZNF684
ENSG00000228939	AKT3-IT1
ENSG00000142789	CELA3A
ENSG00000244066	RN7SL148P
ENSG00000231022	RPS3AP9
ENSG00000239475	HYDIN2
ENSG00000117472	TSPAN1
ENSG00000225401	TGIF2P1
ENSG00000225099	ATP6V1E1P1
ENSG00000226486	LINC01035
ENSG00000271036	CLPTM1LP1
ENSG00000227533	SLC2A1-AS1
ENSG00000227735	CYCSP5
ENSG00000207256	RNU6-880P
ENSG00000188206	HNRNPU-AS1
ENSG00000252803	RNU6-870P
ENSG00000252553	RNA5SP73
ENSG00000199240	RNA5SP46
ENSG00000198198	SZT2
ENSG00000244371	PFN1P8
ENSG00000229372	SZT2-AS1
ENSG00000229348	HYI-AS1
ENSG00000201758	RN7SKP55
ENSG00000227242	NBPF13P
ENSG00000252073	RNU6-947P
ENSG00000252282	RNU6-1089P
ENSG00000198520	C1orf228
ENSG00000236200	KDM4A-AS1
ENSG00000251754	RNU6-999P
ENSG00000201170	RNU1-132P
ENSG00000070831	CDC42
ENSG00000200800	RNU1-130P
ENSG00000232793	DNAJC19P8
ENSG00000198625	MDM4
ENSG00000234422	UBE2WP1
ENSG00000228020	HNRNPA1P46
ENSG00000228502	EEF1A1P11
ENSG00000252201	RNU6-1058P
ENSG00000201142	RNVU1-8
ENSG00000241992	RN7SL831P
ENSG00000234226	NDUFS5P2
ENSG00000224751	SHMT1P1
ENSG00000117016	RIMS3
ENSG00000225222	CHCHD4P5
ENSG00000137970	RPL7P9
ENSG00000202184	RNU6-1283P
ENSG00000230184	SMYD3-IT1
ENSG00000223229	RN7SKP270
ENSG00000232878	DPYD-AS1
ENSG00000180867	PDIA3P1
ENSG00000232542	DPYD-IT1
ENSG00000228057	SEC63P1
ENSG00000226128	RPL26P9
ENSG00000226015	CCT8P1
ENSG00000235777	DPYD-AS2
ENSG00000231767	MIR4426
ENSG00000225206	MIR137HG
ENSG00000226653	OR13Z1P
ENSG00000223075	RN7SKP126
ENSG00000271647	KRT8P47
ENSG00000234871	LINC01032
ENSG00000234473	ZNF101P2
ENSG00000272443	OR13Z2P
ENSG00000239560	RN7SL479P
ENSG00000272480	OR13Z3P
ENSG00000223519	KIF28P
ENSG00000234610	LINC00624
ENSG00000221680	MIR1278
ENSG00000232077	LINC01031
ENSG00000242379	RN7SL261P
ENSG00000233557	NFU1P2
ENSG00000238037	OOSP1P1
ENSG00000237213	RPL23AP22
ENSG00000233602	ERI3-IT1
ENSG00000199385	RNU6-369P
ENSG00000263381	MIR5584
ENSG00000233057	EEF1A1P14
ENSG00000199377	RNU5F-1
ENSG00000200169	RNU5D-1
ENSG00000223656	HMGB3P10
ENSG00000244211	PDZK1P2
ENSG00000201491	RNU4-75P
ENSG00000264294	SNORD55
ENSG00000200913	SNORD46
ENSG00000202031	SNORD38A
ENSG00000251813	RNU6-983P
ENSG00000207421	SNORD38B
ENSG00000085998	POMGNT1
ENSG00000234093	RPS15AP11
ENSG00000206791	RNU1-129P
ENSG00000212248	RNU6-750P
ENSG00000206585	RNVU1-9
ENSG00000202259	RNU6-1318P
ENSG00000265986	MIR4735
ENSG00000202444	RNU5E-6P
ENSG00000226164	FGFR3P6
ENSG00000253039	RNA5SP47
ENSG00000221879	MRPS21P3
ENSG00000229815	CCNB1IP1P1
ENSG00000225080	PFN1P4
ENSG00000225169	BRI3P1
ENSG00000268949	MRPS17P1
ENSG00000203835	ABHD17AP1
ENSG00000213046	EEF1A1P32
ENSG00000227671	MIR3916
ENSG00000234315	OSTCP5
ENSG00000207750	MIR553
ENSG00000234379	HMGB1P48
ENSG00000233040	FAM204BP
ENSG00000234332	BCAS2P2
ENSG00000263568	MIR3916
ENSG00000252516	RNA5SP82
ENSG00000225447	RPS15AP10
ENSG00000236278	PEBP1P3
ENSG00000238677	RNA5SP58
ENSG00000229989	MIR181A1HG
ENSG00000199879	RNU1-120P
ENSG00000230946	HNRNPA1P68
ENSG00000207975	MIR181B1
ENSG00000207759	MIR181A1
ENSG00000232467	TMA16P2
ENSG00000235818	VN1R17P
ENSG00000197617	VN1R5
ENSG00000170382	LRRN2
ENSG00000203664	OR2W5
ENSG00000202408	RNU1-122P
ENSG00000207340	RNVU1-10
ENSG00000227135	GCSAML-AS1
ENSG00000215863	LINC01138
ENSG00000252842	RNU1-135P
ENSG00000202064	RNVU1-11
ENSG00000201183	RNVU1-12
ENSG00000252394	RNU6-691P
ENSG00000198452	OR14L1P
ENSG00000230411	OR3D1P
ENSG00000173810	PPIAP7
ENSG00000200139	RNU6-778P
ENSG00000212456	RNVU1-13
ENSG00000202491	RNU6-716P
ENSG00000066136	NFYC
ENSG00000202329	RNU6-609P
ENSG00000252860	RNU6-570P
ENSG00000225667	LINC00505
ENSG00000252530	RNU6-965P
ENSG00000269956	MKNK1-AS1
ENSG00000233827	FAM58BP
ENSG00000207501	RNVU1-14
ENSG00000162552	WNT4
ENSG00000228237	EFCAB14-AS1
ENSG00000234367	PFN1P3
ENSG00000252717	RNU6-352P
ENSG00000227212	PFN1P7
ENSG00000203721	LINC00862
ENSG00000154198	CYP4Z2P
ENSG00000162699	DNAJA1P5
ENSG00000207205	RNVU1-15
ENSG00000231267	PPIAL4E
ENSG00000231333	RPL34P6
ENSG00000237533	PFN1P6
ENSG00000233217	MROH3P
ENSG00000234257	SOD2P1
ENSG00000206968	RNVU1-16
ENSG00000201032	RNU6-704P
ENSG00000230582	PPIAL4F
ENSG00000184677	ZBTB40
ENSG00000259832	CYP4A26P
ENSG00000223396	RPS10P7
ENSG00000261196	CYP4A43P
ENSG00000261593	CYP4A27P
ENSG00000242943	NKAIN1P1
ENSG00000261290	CYP4A44P
ENSG00000175658	DRD5P2
ENSG00000231871	IPO9-AS1
ENSG00000142945	KIF2C
ENSG00000225506	CYP4A22-AS1
ENSG00000264802	MIR5191
ENSG00000225514	MTND1P34
ENSG00000222854	RNA5SP59
ENSG00000200942	RNU6-501P
ENSG00000221028	MIR1231
ENSG00000224805	LINC00853
ENSG00000237424	FOXD2-AS1
ENSG00000229554	RPL21P24
ENSG00000227883	ATP6V0E1P4
ENSG00000227109	CRIP1P3
ENSG00000179571	NBPF23
ENSG00000243323	PTPRVP
ENSG00000237180	CYP46A4P
ENSG00000242267	SKINTL
ENSG00000023902	PLEKHO1
ENSG00000224986	PPP1R8P1
ENSG00000206700	RNU6-723P
ENSG00000223175	RNU4-61P
ENSG00000226028	PFN1P12
ENSG00000225623	AGBL4-IT1
ENSG00000229120	CYCSP4
ENSG00000202167	RNU1-114P
ENSG00000207349	RNVU1-17
ENSG00000252826	RNU1-92P
ENSG00000206737	RNVU1-18
ENSG00000215887	ZNF859P
ENSG00000233595	MTND2P29
ENSG00000226148	SLC25A39P1
ENSG00000228288	PCAT6
ENSG00000229316	HMGB1P45
ENSG00000225671	FCF1P6
ENSG00000226067	LINC00869
ENSG00000252105	RNU1-143P
ENSG00000253193	FCGR1C
ENSG00000070886	EPHA8
ENSG00000240929	HIST2H2BB
ENSG00000230280	HNRNPA1P59
ENSG00000171357	LURAP1
ENSG00000212544	RNVU1-19
ENSG00000236523	NPM1P40
ENSG00000233791	LINC01136
ENSG00000202300	RNU6-487P
ENSG00000085999	RAD54L
ENSG00000202496	RNVU1-20
ENSG00000252925	RNU1-68P
ENSG00000220323	HIST2H2BD
ENSG00000203819	HIST2H2BC
ENSG00000266187	RN7SL480P
ENSG00000222222	RNU2-17P
ENSG00000228126	LINC00568
ENSG00000264553	MIR4257
ENSG00000264508	RN7SL473P
ENSG00000264584	RN7SL600P
ENSG00000206931	RNU6-1042P
ENSG00000224690	UBE2D3P3
ENSG00000200175	RNU6-1309P
ENSG00000229357	CYCSP51
ENSG00000200759	RNU6-884P
ENSG00000265753	RN7SL444P
ENSG00000238711	RNY4P25
ENSG00000207606	MIR554
ENSG00000206635	RNU6-1062P
ENSG00000132128	LRRC41
ENSG00000206980	RNU6-662P
ENSG00000143401	ANP32E
ENSG00000173372	C1QA
ENSG00000223810	KRT8P28
ENSG00000229021	NBPF18P
ENSG00000159189	C1QC
ENSG00000232678	SPTLC1P4
ENSG00000178922	HYI
ENSG00000233792	HDHD1P2
ENSG00000237975	FLG-AS1
ENSG00000173369	C1QB
ENSG00000183586	HMGN3P1
ENSG00000176075	LINC00302
ENSG00000163531	NFASC
ENSG00000173660	UQCRH
ENSG00000229035	SPRR2C
ENSG00000207321	RNU6-160P
ENSG00000133216	EPHB2
ENSG00000263841	RN7SL44P
ENSG00000117481	NSUN4
ENSG00000142937	RPS8
ENSG00000242565	RN7SL372P
ENSG00000200220	RNU6-179P
ENSG00000231837	RPS7P2
ENSG00000263987	MIR5698
ENSG00000117013	KCNQ4
ENSG00000264384	RN7SL431P
ENSG00000215938	MIR190B
ENSG00000117480	FAAH
ENSG00000212292	RNU6-239P
ENSG00000222457	RNU6-121P
ENSG00000238365	RNU7-57P
ENSG00000229780	UBE2Q1-AS1
ENSG00000118298	CA14
ENSG00000264349	MIR4258
ENSG00000251780	RNU7-150P
ENSG00000223452	HMGN2P18
ENSG00000271748	MIR92B
ENSG00000142959	BEST4
ENSG00000160766	GBAP1
ENSG00000197587	DMBX1
ENSG00000173846	PLK3
ENSG00000162456	KNCN
ENSG00000236675	MTX1P1
ENSG00000225855	RUSC1-AS1
ENSG00000142949	PTPRF
ENSG00000207720	MIR555
ENSG00000207134	RNU6-106P
ENSG00000227773	ASH1L-IT1
ENSG00000207144	RNU6-1297P
ENSG00000237872	POU5F1P4
ENSG00000179862	CITED4
ENSG00000235919	ASH1L-AS1
ENSG00000225082	DAP3P1
ENSG00000215906	LACTBL1
ENSG00000227868	C1orf234
ENSG00000203761	MSTO2P
ENSG00000171793	CTPS1
ENSG00000117362	APH1A
ENSG00000004487	KDM1A
ENSG00000079277	MKNK1
ENSG00000201614	RNU4-19P
ENSG00000207475	SNORA42
ENSG00000252808	SCARNA4
ENSG00000207933	MIR9-1
ENSG00000188396	TCTEX1D4
ENSG00000222009	BTBD19
ENSG00000184144	CNTN2
ENSG00000117425	PTCH2
ENSG00000171790	SLFNL1
ENSG00000142961	MOB3C
ENSG00000174529	TMEM81
ENSG00000117222	RBBP5
ENSG00000123472	ATPAF1
ENSG00000010803	SCMH1
ENSG00000118292	C1orf54
ENSG00000070785	EIF2B3
ENSG00000066135	KDM4A
ENSG00000133059	DSTYK
ENSG00000159658	EFCAB14
ENSG00000186118	TEX38
ENSG00000204060	FOXO6
ENSG00000133069	TMCC2
ENSG00000127129	EDN2
ENSG00000142973	CYP4B1
ENSG00000159208	C1orf51
ENSG00000163545	NUAK2
ENSG00000169641	LUZP1
ENSG00000127124	HIVEP3
ENSG00000179546	HTR1D
ENSG00000162873	KLHDC8A
ENSG00000187145	MRPS21
ENSG00000212521	RNU6-918P
ENSG00000273311	DGCR11
ENSG00000207037	RNU6-339P
ENSG00000212388	RNU6-796P
ENSG00000229598	PRDX3P1
ENSG00000231086	TSSK1A
ENSG00000186788	SPATA31D3
ENSG00000237068	RPL5P2
ENSG00000166797	FAM96A
ENSG00000233471	KRT18P62
ENSG00000229897	SEPT7P7
ENSG00000229900	HSPD1P21
ENSG00000237770	SPATA31D2P
ENSG00000099958	DERL3
ENSG00000244296	RN7SL168P
ENSG00000263355	AKR1B10P2
ENSG00000201923	RNA5SP485
ENSG00000230860	CCNB1IP1P2
ENSG00000231649	SPATA31B1
ENSG00000235508	RPS2P7
ENSG00000230360	DDX10P2
ENSG00000168263	KCNV2
ENSG00000266071	MIR3617
ENSG00000207072	RNU6-39P
ENSG00000226188	HNRNPA1P3
ENSG00000264444	SDHCP1
ENSG00000249310	APOBEC3B-AS1
ENSG00000168630	SPINT5P
ENSG00000221046	RNU6ATAC38P
ENSG00000215472	RPL17-C18orf32
ENSG00000125901	MRPS26
ENSG00000235525	FTLP1
ENSG00000265087	MIR4761
ENSG00000208023	MIR185
ENSG00000226024	COX5BP7
ENSG00000199784	RNU6-1287P
ENSG00000227009	FUNDC2P4
ENSG00000101405	OXT
ENSG00000213820	RPL13P2
ENSG00000209480	SNORD83B
ENSG00000209482	SNORD83A
ENSG00000149657	LSM14B
ENSG00000263764	SNORD43
ENSG00000227721	RPSAP64
ENSG00000170236	USP50
ENSG00000101200	AVP
ENSG00000136933	RABEPK
ENSG00000215452	ZNF663P
ENSG00000147535	PPAPDC1B
ENSG00000238875	RN7SKP210
ENSG00000266567	MIR3618
ENSG00000225849	MKRN7P
ENSG00000226085	UQCRFS1P1
ENSG00000221366	MIR1306
ENSG00000260689	HNRNPA3P11
ENSG00000233309	RPS6P12
ENSG00000251776	RN7SKP242
ENSG00000080608	KIAA0020
ENSG00000184617	ZNF840
ENSG00000247982	LINC00926
ENSG00000228599	RPL7P52
ENSG00000251752	RNU4-29P
ENSG00000228861	RPL23AP12
ENSG00000236499	LINC00896
ENSG00000221039	MIR1286
ENSG00000235701	PCBP2P1
ENSG00000199483	RNU4-15P
ENSG00000032742	IFT88
ENSG00000252984	RNU6-844P
ENSG00000214255	RPS2P6
ENSG00000232608	TIMM9P2
ENSG00000222874	RN7SKP33
ENSG00000237373	BRWD1-IT1
ENSG00000172912	COX6B1P3
ENSG00000229623	METTL21AP1
ENSG00000230071	RPL4P6
ENSG00000255568	BRWD1-IT2
ENSG00000226769	GAPDHP54
ENSG00000231907	GAPDHP37
ENSG00000238141	BRWD1-AS1
ENSG00000259449	NIFKP8
ENSG00000233603	JTBP1
ENSG00000264901	MIR3616
ENSG00000227406	RNF6P1
ENSG00000266594	MIR4766
ENSG00000265532	RN7SL243P
ENSG00000044574	HSPA5
ENSG00000200683	RNU6-379P
ENSG00000259295	CSPG4P12
ENSG00000235808	MYL6P2
ENSG00000156265	MAP3K7CL
ENSG00000234075	RPL35AP
ENSG00000202186	RNU6-497P
ENSG00000214265	SNURF
ENSG00000221160	MIR1281
ENSG00000201742	RNU6-563P
ENSG00000207603	MIR7-1
ENSG00000252859	RNU6-375P
ENSG00000228349	RPS26P4
ENSG00000215771	LRRC37A14P
ENSG00000199865	RNU6-495P
ENSG00000226590	UBE2V1P10
ENSG00000227412	STK33P1
ENSG00000238950	RNU7-173P
ENSG00000207457	RNU6-476P
ENSG00000215448	SRMP1
ENSG00000251770	RNA5SP486
ENSG00000231261	HMGN2P10
ENSG00000238785	RNU7-92P
ENSG00000252942	RNA5SP290
ENSG00000252603	RNU6ATAC22P
ENSG00000240235	RN7SL794P
ENSG00000207932	MIR33A
ENSG00000222337	RN7SKP225
ENSG00000263463	MIR378I
ENSG00000124225	PMEPA1
ENSG00000175806	MSRA
ENSG00000205704	LINC00634
ENSG00000235621	LINC00494
ENSG00000215347	SLC25A5P1
ENSG00000213711	PHBP7
ENSG00000255815	KRT8P11
ENSG00000238452	RNU7-144P
ENSG00000230758	SNAP23P
ENSG00000223012	RN7SKP264
ENSG00000172458	IL17D
ENSG00000028528	SNX1
ENSG00000226284	ARPC3P1
ENSG00000237037	NDUFA6-AS1
ENSG00000222293	RNU2-36P
ENSG00000271086	NAMA
ENSG00000133460	SLC2A11
ENSG00000092439	TRPM7
ENSG00000231007	CDC20P1
ENSG00000169762	TAPT1
ENSG00000150456	N6AMT2
ENSG00000199730	RN7SKP95
ENSG00000265681	RPL17
ENSG00000213790	OLA1P1
ENSG00000236709	DAPK1-IT1
ENSG00000177410	ZFAS1
ENSG00000101182	PSMA7
ENSG00000259738	ZNF444P1
ENSG00000188029	CTSL3P
ENSG00000226450	CYP2D8P
ENSG00000114062	UBE3A
ENSG00000176731	C8orf59
ENSG00000234709	UPF3AP3
ENSG00000253030	MIR2116
ENSG00000209042	SNORD12C
ENSG00000222365	SNORD12B
ENSG00000234575	CTSLP8
ENSG00000156273	BACH1
ENSG00000212304	SNORD12
ENSG00000124237	C20orf85
ENSG00000264946	RN7SL197P
ENSG00000080298	RFX3
ENSG00000231878	SNRPFP1
ENSG00000252540	RNU6-919P
ENSG00000252123	RNU7-72P
ENSG00000239908	RN7SL75P
ENSG00000200070	RNU4-80P
ENSG00000238172	RPS2P35
ENSG00000229222	KRT18P4
ENSG00000199512	RNU6-212P
ENSG00000231697	NANOGP5
ENSG00000206710	RNU6-147P
ENSG00000230246	SPATA31C1
ENSG00000231265	TRERNA1
ENSG00000172250	SERHL
ENSG00000100979	PLTP
ENSG00000137825	ITPKA
ENSG00000217716	RPS10P3
ENSG00000242188	RN7SL428P
ENSG00000124227	ANKRD60
ENSG00000177910	SPATA31C2
ENSG00000132953	XPO4
ENSG00000200966	RN7SKP87
ENSG00000188388	GOLGA6L3
ENSG00000201704	RNA5SP396
ENSG00000263973	MIR4760
ENSG00000244376	RN7SL636P
ENSG00000231715	COX6CP2
ENSG00000239742	RN7SL672P
ENSG00000227638	HNRNPA1P14
ENSG00000182841	RRP7B
ENSG00000239748	RN7SL795P
ENSG00000229541	GAPDHP26
ENSG00000185019	UBOX5
ENSG00000235123	DSCAM-AS1
ENSG00000218052	ADAMTS7P4
ENSG00000208018	MIR645
ENSG00000221091	MIR1302-5
ENSG00000227411	BAATP1
ENSG00000265873	MIR4289
ENSG00000231302	RPL36P2
ENSG00000236763	TRMT112P4
ENSG00000225856	PCNPP2
ENSG00000123908	AGO2
ENSG00000230043	TMSB4XP6
ENSG00000228663	PSMD10P1
ENSG00000202058	RN7SKP80
ENSG00000251913	RNU6-513P
ENSG00000187954	CYHR1
ENSG00000270022	RNU12
ENSG00000251891	RNU7-79P
ENSG00000265112	MIR3153
ENSG00000240972	MIF
ENSG00000234009	RPL5P34
ENSG00000141448	GATA6
ENSG00000264315	HNRNPA1P11
ENSG00000215251	FASTKD5
ENSG00000228820	RPSAP1
ENSG00000229608	GOLGA2P4
ENSG00000252598	RNA5SP460
ENSG00000234502	FYTTD1P1
ENSG00000263750	MIR548AV
ENSG00000202081	RNU6-1280P
ENSG00000266761	MIR3194
ENSG00000252467	RNU6-347P
ENSG00000252654	RNU7-6P
ENSG00000124224	PPP4R1L
ENSG00000263659	RN7SL603P
ENSG00000263967	MIR4290
ENSG00000233347	ERP29P1
ENSG00000233756	DSCAM-IT1
ENSG00000234910	IL6RP1
ENSG00000241866	RN7SL401P
ENSG00000221634	MIR1276
ENSG00000185074	OR7E31P
ENSG00000230859	YRDCP3
ENSG00000225072	OR7E116P
ENSG00000062524	LTK
ENSG00000223843	EFCAB6-AS1
ENSG00000243856	RN7SL551P
ENSG00000133433	GSTT2B
ENSG00000234821	MRPS33P4
ENSG00000235297	FAUP1
ENSG00000180150	HMGN2P9
