ens_ID	chr	start	end
ENSG00000174196	10	51187938	51192032
ENSG00000174194	10	51224681	51371321
ENSG00000136758	10	27399383	27444195
ENSG00000268882	10	135192720	135193102
ENSG00000254536	10	135204338	135233999
ENSG00000204152	10	51371390	51387768
ENSG00000148824	10	135207598	135234811
ENSG00000165678	10	85899196	85913001
ENSG00000165650	10	119040000	119134978
ENSG00000174721	10	93666346	93669240
ENSG00000150760	10	128593978	129250781
ENSG00000170370	10	119301955	119309056
ENSG00000203772	10	135234170	135382916
ENSG00000130649	10	135333910	135374724
ENSG00000107560	10	119764427	119806114
ENSG00000165322	10	32094365	32217742
ENSG00000059915	10	104162376	104181296
ENSG00000204169	10	51464162	51486327
ENSG00000165669	10	120065401	120101840
ENSG00000138294	10	51549498	51562517
ENSG00000188916	10	128933694	128994422
ENSG00000107872	10	104178946	104182893
ENSG00000119973	10	120352916	120355160
ENSG00000188373	10	85933494	85945050
ENSG00000151893	10	120433679	120514761
ENSG00000148600	10	85954410	85979377
ENSG00000138293	10	51565108	51590734
ENSG00000151208	10	79550549	79686378
ENSG00000048740	10	11047259	11378674
ENSG00000107874	10	104183002	104192418
ENSG00000268925	10	135341026	135342661
ENSG00000171772	10	135367404	135382876
ENSG00000138152	10	124030821	124097677
ENSG00000188613	10	120789228	120793854
ENSG00000170759	10	32297938	32345359
ENSG00000107581	10	120794356	120840316
ENSG00000120055	10	104209594	104211300
ENSG00000225899	10	135437399	135440299
ENSG00000138111	10	104221149	104236802
ENSG00000108094	10	35297479	35379570
ENSG00000214688	10	73471458	73497581
ENSG00000107738	10	73507316	73533255
ENSG00000107679	10	124134212	124191867
ENSG00000138297	10	51592080	51623365
ENSG00000204033	10	85980254	85985345
ENSG00000148602	10	85991349	86001217
ENSG00000148604	10	86004809	86019716
ENSG00000120539	10	27443753	27475853
ENSG00000197746	10	73576055	73611126
ENSG00000254636	10	124214169	124216868
ENSG00000138107	10	104238986	104262482
ENSG00000166033	10	124221041	124274424
ENSG00000204149	10	51748078	51770259
ENSG00000099290	10	51827648	51893269
ENSG00000119979	10	120863598	120897496
ENSG00000107771	10	86088342	86278273
ENSG00000107882	10	104263744	104393292
ENSG00000107897	10	27484146	27531059
ENSG00000095794	10	35415719	35501886
ENSG00000108242	10	96443251	96495947
ENSG00000165841	10	96447911	96613017
ENSG00000187908	10	124320181	124403252
ENSG00000171206	10	104404253	104418164
ENSG00000122863	10	73724123	73773322
ENSG00000107742	10	73818793	73848790
ENSG00000183605	10	120900279	120925179
ENSG00000138109	10	96698415	96749147
ENSG00000188611	10	51942538	52008370
ENSG00000138303	10	73856278	73976892
ENSG00000138115	10	96796530	96829254
ENSG00000138175	10	104433488	104474164
ENSG00000231122	10	46310876	46313036
ENSG00000148429	10	11495945	11653753
ENSG00000156398	10	104474295	104503249
ENSG00000188234	10	46321042	46349323
ENSG00000198964	10	52065360	52384923
ENSG00000165672	10	120927215	120938345
ENSG00000166295	10	73975787	73995618
ENSG00000204179	10	46549955	46641045
ENSG00000173124	10	96953957	96988685
ENSG00000168209	10	74033678	74035794
ENSG00000166272	10	104503727	104576021
ENSG00000269165	10	52094298	52095876
ENSG00000269700	10	52152766	52154321
ENSG00000148795	10	104590288	104597290
ENSG00000148719	10	74092588	74114988
ENSG00000204147	10	52499078	52576255
ENSG00000166275	10	104613980	104624718
ENSG00000148584	10	52559169	52645435
ENSG00000107438	10	96997329	97050781
ENSG00000270316	10	104614029	104661656
ENSG00000214435	10	104629273	104661656
ENSG00000198873	10	120967101	121215131
ENSG00000134463	10	11784365	11806069
ENSG00000185532	10	52750945	54058110
ENSG00000148842	10	104678050	104849978
ENSG00000148908	10	121259340	121302220
ENSG00000107745	10	74127098	74385899
ENSG00000183559	10	124457225	124459338
ENSG00000138161	10	124591665	124639146
ENSG00000076685	10	104845940	104953056
ENSG00000148426	10	11865338	11914276
ENSG00000095637	10	97071528	97321171
ENSG00000204176	10	46955444	46971400
ENSG00000151461	10	11962021	12085169
ENSG00000204175	10	46994087	47005643
ENSG00000204174	10	47083534	47088320
ENSG00000177613	10	53455247	53459355
ENSG00000107984	10	54074056	54077802
ENSG00000165471	10	54525140	54531460
ENSG00000150165	10	47157983	47174093
ENSG00000235376	10	105005644	105007773
ENSG00000156026	10	74451889	74647452
ENSG00000148798	10	105036920	105050108
ENSG00000156374	10	105062553	105110891
ENSG00000189090	10	47177204	47181681
ENSG00000150275	10	55562531	57387702
ENSG00000148835	10	105127724	105148822
ENSG00000138315	10	74653339	74692791
ENSG00000204172	10	47191844	47239738
ENSG00000198250	10	47657581	47701443
ENSG00000138308	10	74694928	74714536
ENSG00000122884	10	74766975	74856732
ENSG00000173915	10	105148798	105156223
ENSG00000148843	10	105156405	105206049
ENSG00000186807	10	47746936	47763041
ENSG00000181192	10	12110971	12165224
ENSG00000166321	10	74870217	74891586
ENSG00000138172	10	105206543	105212660
ENSG00000065665	10	12171636	12211960
ENSG00000173876	10	92828	120103
ENSG00000185933	10	105213144	105218645
ENSG00000183128	10	105232561	105238997
ENSG00000215033	10	47746962	47770871
ENSG00000152726	10	47894023	47949412
ENSG00000249860	10	57358750	57360488
ENSG00000107954	10	105253736	105352309
ENSG00000122952	10	58116989	58121036
ENSG00000122882	10	74889913	74928813
ENSG00000015171	10	180405	300577
ENSG00000107957	10	105348285	105615301
ENSG00000072444	10	48001603	48055018
ENSG00000059573	10	97365696	97416463
ENSG00000151151	10	59951278	60027694
ENSG00000198035	10	48189612	48237508
ENSG00000197910	10	48247669	48252143
ENSG00000165390	10	48255253	48279200
ENSG00000107960	10	105642300	105677963
ENSG00000122873	10	60028818	60049346
ENSG00000072401	10	60094735	60130513
ENSG00000138286	10	74927924	75004262
ENSG00000119977	10	97423158	97453900
ENSG00000215020	10	48255279	48279199
ENSG00000165388	10	48355024	48373866
ENSG00000107618	10	48381487	48390991
ENSG00000213551	10	74943120	75008620
ENSG00000108064	10	60144782	60158981
ENSG00000065613	10	105726959	105788991
ENSG00000122870	10	60272900	60591195
ENSG00000182180	10	75006510	75012451
ENSG00000165443	10	60936350	61007534
ENSG00000156042	10	75013517	75118617
ENSG00000138185	10	97471536	97637023
ENSG00000165609	10	12207324	12238143
ENSG00000065618	10	105791044	105845760
ENSG00000151240	10	320130	735683
ENSG00000148541	10	61005890	61122939
ENSG00000180525	10	695888	711109
ENSG00000138279	10	75134859	75173834
ENSG00000107929	10	855484	977564
ENSG00000151465	10	12237964	12292588
ENSG00000270099	10	97620305	97684601
ENSG00000173088	10	97667360	97698480
ENSG00000269948	10	97709725	97744785
ENSG00000188649	10	97733786	97792441
ENSG00000165449	10	61410523	61495760
ENSG00000108091	10	61548521	61666414
ENSG00000235931	10	61715188	61720671
ENSG00000156384	10	105881816	105886143
ENSG00000269920	10	97733786	97792432
ENSG00000107443	10	97803151	97820627
ENSG00000197748	10	105889646	105992120
ENSG00000205740	10	1017097	1034281
ENSG00000151150	10	61786056	62493248
ENSG00000107937	10	1034338	1065876
ENSG00000095585	10	97951458	98031344
ENSG00000166343	10	75183339	75193319
ENSG00000107758	10	75196186	75255782
ENSG00000148377	10	1064847	1071799
ENSG00000148834	10	105995114	106027217
ENSG00000067064	10	1085848	1095110
ENSG00000065621	10	106028631	106064703
ENSG00000047056	10	1095478	1178237
ENSG00000107447	10	98064085	98098321
ENSG00000148841	10	106071894	106098162
ENSG00000170312	10	62538089	62554610
ENSG00000197430	10	98102973	98119092
ENSG00000185736	10	1228073	1779670
ENSG00000120051	10	106113522	106214848
ENSG00000183049	10	12391481	12877545
ENSG00000072422	10	62629196	62761198
ENSG00000166348	10	75257296	75385711
ENSG00000095587	10	98124363	98273675
ENSG00000067057	10	3108525	3179904
ENSG00000156395	10	106400859	107024993
ENSG00000196932	10	63166401	63213208
ENSG00000183346	10	63422719	63526524
ENSG00000150347	10	63661059	63856703
ENSG00000108018	10	108333421	108924292
ENSG00000077147	10	98277866	98347209
ENSG00000182010	10	63942794	64028466
ENSG00000138311	10	64133951	64431771
ENSG00000177791	10	75391412	75401515
ENSG00000166317	10	75404639	75423561
ENSG00000181915	10	64564516	64568238
ENSG00000122877	10	64571756	64679660
ENSG00000172650	10	75434033	75457639
ENSG00000148572	10	64893050	64914783
ENSG00000151468	10	12938627	13141652
ENSG00000108039	10	111624524	111683311
ENSG00000176986	10	75504120	75531919
ENSG00000107959	10	3179920	3215003
ENSG00000171988	10	64926981	65225722
ENSG00000123240	10	13141449	13180291
ENSG00000155629	10	98353069	98480271
ENSG00000165476	10	65281123	65384883
ENSG00000267964	10	75531935	75532378
ENSG00000196968	10	75532049	75540009
ENSG00000183230	10	67672276	69455927
ENSG00000172586	10	75541805	75543410
ENSG00000214655	10	75545340	75561551
ENSG00000198739	10	68685764	68859588
ENSG00000108176	10	69556427	69597924
ENSG00000096717	10	69644427	69678147
ENSG00000196233	10	98592017	98740800
ENSG00000148634	10	69681665	69835105
ENSG00000203876	10	111701029	111713649
ENSG00000155640	10	98741041	98745582
ENSG00000067082	10	3818188	3827473
ENSG00000148700	10	111756126	111895323
ENSG00000269891	10	98757795	99052413
ENSG00000165568	10	4828821	4890254
ENSG00000272916	10	75556272	75571409
ENSG00000166507	10	75561669	75571589
ENSG00000187122	10	98757795	98945677
ENSG00000187134	10	4934796	5025475
ENSG00000148660	10	75572259	75634343
ENSG00000119950	10	111967363	112047123
ENSG00000065328	10	13203554	13253104
ENSG00000138347	10	69865912	69971774
ENSG00000119953	10	112050488	112064709
ENSG00000179774	10	69990386	69991871
ENSG00000108187	10	70042417	70092806
ENSG00000096746	10	70090931	70102948
ENSG00000213390	10	98978996	99052413
ENSG00000165879	10	99079022	99081672
ENSG00000181274	10	99092255	99094458
ENSG00000138166	10	112257596	112271302
ENSG00000108055	10	112327449	112364394
ENSG00000052749	10	99116115	99161127
ENSG00000204130	10	70100864	70167051
ENSG00000151632	10	5029967	5060223
ENSG00000196139	10	5077546	5149878
ENSG00000196326	10	5196335	5244449
ENSG00000138346	10	70173821	70231879
ENSG00000122912	10	70237756	70287231
ENSG00000138336	10	70320413	70454239
ENSG00000060339	10	70480769	70552134
ENSG00000203867	10	112404155	112599227
ENSG00000150593	10	112631565	112659764
ENSG00000198610	10	5237425	5260912
ENSG00000224474	10	99179228	99185831
ENSG00000171314	10	99185917	99193198
ENSG00000165623	10	13263767	13276334
ENSG00000178473	10	5406972	5416169
ENSG00000165730	10	70587298	70655188
ENSG00000214413	10	112658488	112679032
ENSG00000107537	10	13319796	13344412
ENSG00000178462	10	5435061	5446793
ENSG00000107625	10	70661034	70706603
ENSG00000173848	10	5454514	5500426
ENSG00000108061	10	112679301	112773425
ENSG00000171311	10	99195899	99205774
ENSG00000178372	10	5540658	5541533
ENSG00000178363	10	5566924	5568225
ENSG00000196372	10	5680830	5708558
ENSG00000150594	10	112836790	112840658
ENSG00000108021	10	5726801	5805703
ENSG00000119927	10	113909624	113975135
ENSG00000119913	10	114043493	114064793
ENSG00000197142	10	114133776	114188138
ENSG00000057608	10	5807186	5884095
ENSG00000171307	10	99205927	99217127
ENSG00000023041	10	114190058	114206672
ENSG00000134461	10	5903580	5931869
ENSG00000151532	10	114206756	114578503
ENSG00000134452	10	5931535	5979556
ENSG00000226209	10	13350145	13350447
ENSG00000148737	10	114710009	114927437
ENSG00000155229	10	99218081	99258551
ENSG00000086475	10	13359424	13390297
ENSG00000134470	10	5990855	6020150
ENSG00000165626	10	13480484	13570974
ENSG00000148702	10	115310596	115349361
ENSG00000197893	10	115348475	115423886
ENSG00000165886	10	99258625	99330966
ENSG00000134460	10	6052652	6104288
ENSG00000165630	10	13628927	13672868
ENSG00000165887	10	99332198	99343641
ENSG00000241935	10	99344080	99372559
ENSG00000134453	10	6130950	6159420
ENSG00000155252	10	99344131	99436191
ENSG00000249967	10	99344131	99433667
ENSG00000203942	10	99349450	99350690
ENSG00000171160	10	99374310	99393344
ENSG00000119986	10	99437181	99447080
ENSG00000155254	10	99472930	99477907
ENSG00000239665	10	13652047	13710299
ENSG00000170525	10	6186881	6277495
ENSG00000155256	10	99496878	99520664
ENSG00000165806	10	115438942	115490662
ENSG00000120057	10	99526508	99531709
ENSG00000155265	10	99609996	99631337
ENSG00000148735	10	115511213	115543188
ENSG00000095713	10	99624757	99790585
ENSG00000212743	10	6392278	6394723
ENSG00000065675	10	6469105	6622263
ENSG00000269783	10	99627889	99631294
ENSG00000166024	10	99894387	100004654
ENSG00000138131	10	100007447	100028007
ENSG00000151474	10	13685706	14504141
ENSG00000119943	10	100143322	100174941
ENSG00000107521	10	100175955	100206684
ENSG00000172987	10	100218875	100995619
ENSG00000119946	10	101088856	101154087
ENSG00000120053	10	101156627	101190381
ENSG00000119919	10	101292690	101296278
ENSG00000065809	10	14560556	14816896
ENSG00000155287	10	101370282	101380366
ENSG00000198018	10	101419263	101465997
ENSG00000119929	10	101462315	101515891
ENSG00000014919	10	101471601	101491857
ENSG00000023839	10	101542489	101611949
ENSG00000185267	10	14861249	14880574
ENSG00000107554	10	101635334	101769676
ENSG00000187522	10	14880163	14913740
ENSG00000120054	10	101801950	101841634
ENSG00000107566	10	101909851	101948091
ENSG00000213341	10	101948055	101989376
ENSG00000095485	10	101992055	102027437
ENSG00000152455	10	14920819	14946314
ENSG00000196072	10	102033713	102046469
ENSG00000107593	10	102047903	102090243
ENSG00000099194	10	102106881	102124591
ENSG00000152457	10	14939358	14996431
ENSG00000075290	10	102222798	102243501
ENSG00000075826	10	102246399	102289628
ENSG00000255339	10	102265385	102289638
ENSG00000166136	10	102267203	102289757
ENSG00000166135	10	102288829	102319755
ENSG00000075891	10	102495360	102589698
ENSG00000197889	10	15001438	15030049
ENSG00000119906	10	102672326	102724893
ENSG00000055950	10	102729215	102747272
ENSG00000152463	10	15074226	15115851
ENSG00000095539	10	102729275	102745628
ENSG00000107815	10	102747124	102754158
ENSG00000176244	10	15119522	15130775
ENSG00000176236	10	15137384	15139318
ENSG00000152464	10	15139179	15181817
ENSG00000152465	10	15144583	15210692
ENSG00000148468	10	15253642	15413061
ENSG00000077943	10	15555948	15762124
ENSG00000148481	10	15820169	15902519
ENSG00000165983	10	16478942	16555736
ENSG00000165985	10	16555742	16564004
ENSG00000148484	10	16632610	16859527
ENSG00000107611	10	16865963	17171830
ENSG00000107614	10	17184253	17244053
ENSG00000026025	10	17270258	17279592
ENSG00000148488	10	17360382	17496329
ENSG00000165996	10	17631958	17659376
ENSG00000136738	10	17686124	17757913
ENSG00000148483	10	17794251	17842867
ENSG00000183748	10	17851362	17953178
ENSG00000184040	10	18041218	18089855
ENSG00000120586	10	18098352	18200091
ENSG00000148482	10	18240768	18332221
ENSG00000165995	10	18429606	18830798
ENSG00000241058	10	18834490	18940551
ENSG00000271786	10	18931405	18944123
ENSG00000165997	10	18948334	18970568
ENSG00000204740	10	19492779	20079330
ENSG00000120594	10	20105168	20578785
ENSG00000078114	10	21068902	21463116
ENSG00000204683	10	21414692	21435488
ENSG00000204682	10	21781587	21786191
ENSG00000180592	10	21802407	21814611
ENSG00000078403	10	21823094	22032559
ENSG00000136770	10	22045466	22292698
ENSG00000223601	10	22497743	22498950
ENSG00000148444	10	22604903	22609235
ENSG00000269897	10	22605317	22618471
ENSG00000168283	10	22610140	22620413
ENSG00000077327	10	22634399	22743153
ENSG00000150867	10	22823778	23003484
ENSG00000269018	11	65358665	65359947
ENSG00000196954	11	104813593	104840163
ENSG00000175348	11	8968841	8986558
ENSG00000173338	11	65360326	65363467
ENSG00000211450	11	57508825	57510986
ENSG00000181649	11	2949503	2950685
ENSG00000196600	11	62931248	62997124
ENSG00000173327	11	65365226	65382853
ENSG00000215182	11	1151580	1222364
ENSG00000137757	11	104864962	104893895
ENSG00000175352	11	9002123	9025596
ENSG00000149742	11	63137261	63177766
ENSG00000174775	11	532242	537287
ENSG00000205531	11	2965667	3013607
ENSG00000197136	11	65383244	65404910
ENSG00000254732	11	57509635	57560715
ENSG00000233436	11	57510986	57519253
ENSG00000068831	11	64494383	64512928
ENSG00000175356	11	9041071	9159661
ENSG00000168004	11	63228876	63258666
ENSG00000161328	11	537527	554916
ENSG00000213445	11	65405568	65418401
ENSG00000137752	11	104896170	104972158
ENSG00000133317	11	63273556	63284246
ENSG00000117983	11	1244296	1283406
ENSG00000173039	11	65421067	65430565
ENSG00000185522	11	554855	560779
ENSG00000133321	11	63304281	63313934
ENSG00000068976	11	64513861	64527769
ENSG00000133328	11	63320242	63330855
ENSG00000176485	11	63340667	63384355
ENSG00000184743	11	63391559	63439393
ENSG00000183562	11	3011093	3012563
ENSG00000099849	11	560404	564021
ENSG00000172977	11	65479467	65487075
ENSG00000184014	11	9160372	9286937
ENSG00000110619	11	3022152	3078843
ENSG00000204397	11	104912053	104972158
ENSG00000255221	11	104963196	104972158
ENSG00000133318	11	63448918	63527363
ENSG00000070047	11	576486	612222
ENSG00000255501	11	105008448	105010453
ENSG00000152578	11	105480721	105852819
ENSG00000172922	11	65482367	65488418
ENSG00000078902	11	1295601	1330884
ENSG00000254470	11	65543364	65548273
ENSG00000172818	11	65554493	65564690
ENSG00000172757	11	65590493	65629497
ENSG00000168066	11	64532078	64546258
ENSG00000170903	11	105866350	105893130
ENSG00000172803	11	65601112	65624367
ENSG00000185507	11	612553	615999
ENSG00000166471	11	9302201	9336327
ENSG00000267950	11	1295809	1296033
ENSG00000205339	11	9406169	9469673
ENSG00000174672	11	1411129	1483919
ENSG00000172732	11	65624597	65635124
ENSG00000198561	11	57520715	57587018
ENSG00000168005	11	63580860	63595190
ENSG00000268403	11	9481747	9482010
ENSG00000182359	11	105921825	105948492
ENSG00000172638	11	65633912	65641063
ENSG00000149313	11	105946228	105969437
ENSG00000166478	11	9481866	9550071
ENSG00000152402	11	106544738	106889250
ENSG00000072518	11	63606400	63678491
ENSG00000172543	11	65647280	65651212
ENSG00000099834	11	616565	626078
ENSG00000152404	11	107197071	107328572
ENSG00000172500	11	65651212	65656010
ENSG00000021762	11	3108346	3187969
ENSG00000168067	11	64556290	64570713
ENSG00000175602	11	65657875	65659105
ENSG00000175592	11	65659520	65668044
