ens_ID	transcript_ID	transcript_biotype
ENSG00000239183	ENST00000459229	snoRNA
ENSG00000265605	ENST00000577458	misc_RNA
ENSG00000101144	ENST00000433911	protein_coding
ENSG00000180777	ENST00000447268	protein_coding
ENSG00000265191	ENST00000581820	misc_RNA
ENSG00000242871	ENST00000493105	misc_RNA
ENSG00000264879	ENST00000582087	misc_RNA
ENSG00000200792	ENST00000363922	snoRNA
ENSG00000252045	ENST00000516236	snoRNA
ENSG00000264361	ENST00000461220	misc_RNA
ENSG00000202398	ENST00000365528	snRNA
ENSG00000132635	ENST00000474714	protein_coding
ENSG00000206957	ENST00000384230	misc_RNA
ENSG00000207098	ENST00000384370	snoRNA
ENSG00000222486	ENST00000410554	snRNA
ENSG00000132635	ENST00000360652	protein_coding
ENSG00000132635	ENST00000356872	protein_coding
ENSG00000132635	ENST00000448755	protein_coding
ENSG00000132635	ENST00000439542	protein_coding
ENSG00000222791	ENST00000410859	snRNA
ENSG00000264356	ENST00000584478	misc_RNA
ENSG00000252724	ENST00000516915	snoRNA
ENSG00000207012	ENST00000384285	snRNA
ENSG00000175387	ENST00000262160	protein_coding
ENSG00000175387	ENST00000402690	protein_coding
ENSG00000104043	ENST00000558498	protein_coding
ENSG00000175387	ENST00000586040	protein_coding
ENSG00000175387	ENST00000591214	protein_coding
ENSG00000182511	ENST00000416779	protein_coding
ENSG00000175387	ENST00000587269	protein_coding
ENSG00000175387	ENST00000586514	protein_coding
ENSG00000175387	ENST00000587421	protein_coding
ENSG00000172785	ENST00000356521	protein_coding
ENSG00000175387	ENST00000589877	protein_coding
ENSG00000175387	ENST00000585978	protein_coding
ENSG00000170113	ENST00000337435	protein_coding
ENSG00000170113	ENST00000337435	protein_coding
ENSG00000175387	ENST00000356825	protein_coding
ENSG00000172785	ENST00000382447	protein_coding
ENSG00000170113	ENST00000437912	protein_coding
ENSG00000212441	ENST00000391139	snRNA
ENSG00000170113	ENST00000561183	protein_coding
ENSG00000054796	ENST00000371263	protein_coding
ENSG00000054796	ENST00000345868	protein_coding
ENSG00000054796	ENST00000371260	protein_coding
ENSG00000054796	ENST00000418127	protein_coding
ENSG00000172785	ENST00000314367	protein_coding
ENSG00000170113	ENST00000538684	protein_coding
ENSG00000238845	ENST00000459006	misc_RNA
ENSG00000212424	ENST00000391122	snRNA
ENSG00000104043	ENST00000559829	protein_coding
ENSG00000252117	ENST00000516308	snRNA
ENSG00000104043	ENST00000560479	protein_coding
ENSG00000172785	ENST00000377447	protein_coding
ENSG00000252475	ENST00000516666	snRNA
ENSG00000172785	ENST00000431099	protein_coding
ENSG00000182511	ENST00000328850	protein_coding
ENSG00000172785	ENST00000382393	protein_coding
ENSG00000252288	ENST00000516479	snRNA
ENSG00000212550	ENST00000391248	snRNA
ENSG00000172785	ENST00000382389	protein_coding
ENSG00000074410	ENST00000178638	protein_coding
ENSG00000165209	ENST00000348403	protein_coding
ENSG00000182511	ENST00000414248	protein_coding
ENSG00000252171	ENST00000516362	misc_RNA
ENSG00000172785	ENST00000377400	protein_coding
ENSG00000165209	ENST00000360998	protein_coding
ENSG00000182511	ENST00000559355	protein_coding
ENSG00000074410	ENST00000344366	protein_coding
ENSG00000182511	ENST00000394302	protein_coding
ENSG00000074410	ENST00000422263	protein_coding
ENSG00000182511	ENST00000452243	protein_coding
ENSG00000104043	ENST00000558024	protein_coding
ENSG00000183784	ENST00000382387	protein_coding
ENSG00000104043	ENST00000558829	protein_coding
ENSG00000182511	ENST00000443697	protein_coding
ENSG00000104043	ENST00000284509	protein_coding
ENSG00000261709	ENST00000408163	snoRNA
ENSG00000200733	ENST00000363863	snoRNA
ENSG00000182511	ENST00000394300	protein_coding
ENSG00000182511	ENST00000444422	protein_coding
ENSG00000200752	ENST00000363882	misc_RNA
ENSG00000240820	ENST00000462220	misc_RNA
ENSG00000207154	ENST00000384425	snRNA
ENSG00000182511	ENST00000450438	protein_coding
ENSG00000165209	ENST00000479114	protein_coding
ENSG00000087495	ENST00000359926	protein_coding
ENSG00000128965	ENST00000444189	protein_coding
ENSG00000165209	ENST00000447404	protein_coding
ENSG00000087495	ENST00000434923	protein_coding
ENSG00000128965	ENST00000446533	protein_coding
ENSG00000128965	ENST00000446533	protein_coding
ENSG00000087495	ENST00000371015	protein_coding
ENSG00000251753	ENST00000515944	snRNA
ENSG00000128965	ENST00000487220	protein_coding
ENSG00000087495	ENST00000355648	protein_coding
ENSG00000087495	ENST00000395636	protein_coding
ENSG00000087495	ENST00000361300	protein_coding
ENSG00000067900	ENST00000399799	protein_coding
ENSG00000067900	ENST00000578051	protein_coding
ENSG00000087495	ENST00000395639	protein_coding
ENSG00000238885	ENST00000458996	snoRNA
ENSG00000087495	ENST00000541461	protein_coding
ENSG00000238415	ENST00000459237	snRNA
ENSG00000252772	ENST00000516963	snRNA
ENSG00000252508	ENST00000516699	snRNA
ENSG00000240994	ENST00000491131	misc_RNA
ENSG00000223128	ENST00000411196	misc_RNA
ENSG00000124104	ENST00000462307	protein_coding
ENSG00000207233	ENST00000384504	snoRNA
ENSG00000266425	ENST00000580329	misc_RNA
ENSG00000124104	ENST00000491381	protein_coding
ENSG00000124104	ENST00000342644	protein_coding
ENSG00000124104	ENST00000342644	protein_coding
ENSG00000124104	ENST00000342644	protein_coding
ENSG00000124104	ENST00000372542	protein_coding
ENSG00000124104	ENST00000372541	protein_coding
ENSG00000148204	ENST00000359999	protein_coding
ENSG00000148204	ENST00000373631	protein_coding
ENSG00000148204	ENST00000373629	protein_coding
ENSG00000238529	ENST00000459383	snRNA
ENSG00000153666	ENST00000450802	protein_coding
ENSG00000244294	ENST00000467060	misc_RNA
ENSG00000101146	ENST00000395841	protein_coding
ENSG00000241500	ENST00000461297	misc_RNA
ENSG00000101146	ENST00000371242	protein_coding
ENSG00000101146	ENST00000527947	protein_coding
ENSG00000101146	ENST00000411894	protein_coding
ENSG00000101146	ENST00000429339	protein_coding
ENSG00000101146	ENST00000395840	protein_coding
ENSG00000101146	ENST00000452119	protein_coding
ENSG00000238941	ENST00000459154	snRNA
ENSG00000200208	ENST00000363338	misc_RNA
ENSG00000252285	ENST00000516476	snRNA
ENSG00000215305	ENST00000380445	protein_coding
ENSG00000215305	ENST00000380469	protein_coding
ENSG00000101473	ENST00000217455	protein_coding
ENSG00000215305	ENST00000453689	protein_coding
ENSG00000215305	ENST00000417508	protein_coding
ENSG00000238583	ENST00000459592	snoRNA
ENSG00000101473	ENST00000487205	protein_coding
ENSG00000215305	ENST00000380443	protein_coding
ENSG00000238933	ENST00000459194	misc_RNA
ENSG00000101473	ENST00000457981	protein_coding
ENSG00000101473	ENST00000426915	protein_coding
ENSG00000200570	ENST00000363700	snRNA
ENSG00000238749	ENST00000459296	misc_RNA
ENSG00000201074	ENST00000364204	misc_RNA
ENSG00000207516	ENST00000384785	snoRNA
ENSG00000200419	ENST00000363549	misc_RNA
ENSG00000200231	ENST00000363361	snRNA
ENSG00000140284	ENST00000267842	protein_coding
ENSG00000140284	ENST00000380902	protein_coding
ENSG00000198033	ENST00000400113	protein_coding
ENSG00000140284	ENST00000544960	protein_coding
ENSG00000121388	ENST00000382988	protein_coding
ENSG00000207355	ENST00000384625	snRNA
ENSG00000238819	ENST00000459482	snoRNA
ENSG00000128908	ENST00000361937	protein_coding
ENSG00000238456	ENST00000383940	snRNA
ENSG00000223308	ENST00000411376	misc_RNA
ENSG00000264628	ENST00000582180	misc_RNA
ENSG00000222343	ENST00000410411	misc_RNA
ENSG00000202414	ENST00000365544	misc_RNA
ENSG00000128908	ENST00000401393	protein_coding
ENSG00000251883	ENST00000516074	snRNA
ENSG00000238930	ENST00000458932	misc_RNA
ENSG00000201816	ENST00000364946	snoRNA
ENSG00000256222	ENST00000543500	protein_coding
ENSG00000252617	ENST00000516808	snoRNA
ENSG00000264967	ENST00000583335	misc_RNA
ENSG00000242236	ENST00000470590	misc_RNA
ENSG00000238413	ENST00000458898	misc_RNA
ENSG00000206865	ENST00000384138	misc_RNA
ENSG00000142192	ENST00000346798	protein_coding
ENSG00000212539	ENST00000391237	snoRNA
ENSG00000239090	ENST00000459329	misc_RNA
ENSG00000142192	ENST00000354192	protein_coding
ENSG00000142192	ENST00000348990	protein_coding
ENSG00000142192	ENST00000348990	protein_coding
ENSG00000142192	ENST00000357903	protein_coding
ENSG00000202240	ENST00000365370	snRNA
ENSG00000142192	ENST00000440126	protein_coding
ENSG00000132819	ENST00000356208	protein_coding
ENSG00000142192	ENST00000439274	protein_coding
ENSG00000132819	ENST00000440234	protein_coding
ENSG00000142192	ENST00000456209	protein_coding
ENSG00000142192	ENST00000448850	protein_coding
ENSG00000252133	ENST00000516324	snoRNA
ENSG00000238792	ENST00000459573	snoRNA
ENSG00000142192	ENST00000415997	protein_coding
ENSG00000263901	ENST00000585262	misc_RNA
ENSG00000252723	ENST00000516914	snRNA
ENSG00000132819	ENST00000371219	protein_coding
ENSG00000142192	ENST00000358918	protein_coding
ENSG00000142192	ENST00000358918	protein_coding
ENSG00000142192	ENST00000359726	protein_coding
ENSG00000142192	ENST00000448388	protein_coding
ENSG00000202445	ENST00000365575	snRNA
ENSG00000166265	ENST00000299340	protein_coding
ENSG00000166265	ENST00000400043	protein_coding
ENSG00000166265	ENST00000435845	protein_coding
ENSG00000141449	ENST00000269218	protein_coding
ENSG00000119522	ENST00000373624	protein_coding
ENSG00000141449	ENST00000580732	protein_coding
ENSG00000119522	ENST00000373620	protein_coding
ENSG00000141449	ENST00000579454	protein_coding
ENSG00000141449	ENST00000581327	protein_coding
ENSG00000119522	ENST00000373618	protein_coding
ENSG00000140287	ENST00000267845	protein_coding
ENSG00000141449	ENST00000580384	protein_coding
ENSG00000140287	ENST00000543581	protein_coding
ENSG00000141449	ENST00000424526	protein_coding
ENSG00000119522	ENST00000394219	protein_coding
ENSG00000107099	ENST00000453981	protein_coding
ENSG00000141449	ENST00000400483	protein_coding
ENSG00000200325	ENST00000363455	misc_RNA
ENSG00000141449	ENST00000431264	protein_coding
ENSG00000119522	ENST00000542603	protein_coding
ENSG00000107099	ENST00000479404	protein_coding
ENSG00000119522	ENST00000394215	protein_coding
ENSG00000140455	ENST00000561442	protein_coding
ENSG00000107099	ENST00000487230	protein_coding
ENSG00000184828	ENST00000535628	protein_coding
ENSG00000140287	ENST00000559683	protein_coding
ENSG00000184828	ENST00000588982	protein_coding
ENSG00000132958	ENST00000382978	protein_coding
ENSG00000184828	ENST00000586438	protein_coding
ENSG00000140455	ENST00000560070	protein_coding
ENSG00000132958	ENST00000390680	protein_coding
ENSG00000202159	ENST00000365289	snRNA
ENSG00000132958	ENST00000400103	protein_coding
ENSG00000184828	ENST00000590800	protein_coding
ENSG00000184828	ENST00000590437	protein_coding
ENSG00000132958	ENST00000400230	protein_coding
ENSG00000132958	ENST00000255310	protein_coding
ENSG00000132958	ENST00000382977	protein_coding
ENSG00000132958	ENST00000382975	protein_coding
ENSG00000132958	ENST00000457266	protein_coding
ENSG00000184828	ENST00000585404	protein_coding
ENSG00000184828	ENST00000589619	protein_coding
ENSG00000212134	ENST00000390832	snoRNA
ENSG00000107099	ENST00000469391	protein_coding
ENSG00000107099	ENST00000469391	protein_coding
ENSG00000184828	ENST00000586743	protein_coding
ENSG00000184828	ENST00000589077	protein_coding
ENSG00000184828	ENST00000592656	protein_coding
ENSG00000106689	ENST00000560961	protein_coding
ENSG00000184828	ENST00000589194	protein_coding
ENSG00000184828	ENST00000591279	protein_coding
ENSG00000107099	ENST00000382331	protein_coding
ENSG00000184828	ENST00000590855	protein_coding
ENSG00000184828	ENST00000587107	protein_coding
ENSG00000107099	ENST00000382329	protein_coding
ENSG00000154734	ENST00000284984	protein_coding
ENSG00000184828	ENST00000588970	protein_coding
ENSG00000184828	ENST00000586525	protein_coding
ENSG00000106689	ENST00000373615	protein_coding
ENSG00000184828	ENST00000592387	protein_coding
ENSG00000140455	ENST00000380324	protein_coding
ENSG00000106689	ENST00000446480	protein_coding
ENSG00000259455	ENST00000558241	protein_coding
ENSG00000184828	ENST00000586047	protein_coding
ENSG00000107099	ENST00000432829	protein_coding
ENSG00000184828	ENST00000588053	protein_coding
ENSG00000238746	ENST00000459065	snoRNA
ENSG00000154734	ENST00000517777	protein_coding
ENSG00000106689	ENST00000488674	protein_coding
ENSG00000184828	ENST00000591405	protein_coding
ENSG00000154734	ENST00000451462	protein_coding
ENSG00000184828	ENST00000590178	protein_coding
ENSG00000201770	ENST00000364900	snRNA
ENSG00000154734	ENST00000517452	protein_coding
ENSG00000184828	ENST00000588149	protein_coding
ENSG00000184828	ENST00000588566	protein_coding
ENSG00000184828	ENST00000593159	protein_coding
ENSG00000184828	ENST00000591526	protein_coding
ENSG00000184828	ENST00000590374	protein_coding
ENSG00000199497	ENST00000362627	snRNA
ENSG00000184828	ENST00000589170	protein_coding
ENSG00000184828	ENST00000588028	protein_coding
ENSG00000184828	ENST00000332053	protein_coding
ENSG00000252284	ENST00000516475	snoRNA
ENSG00000140455	ENST00000559771	protein_coding
ENSG00000140455	ENST00000559276	protein_coding
ENSG00000140455	ENST00000558285	protein_coding
ENSG00000154736	ENST00000284987	protein_coding
ENSG00000140455	ENST00000559711	protein_coding
ENSG00000140455	ENST00000540797	protein_coding
ENSG00000261739	ENST00000562295	protein_coding
ENSG00000196074	ENST00000357552	protein_coding
ENSG00000140455	ENST00000536001	protein_coding
ENSG00000196074	ENST00000412613	protein_coding
ENSG00000140455	ENST00000268049	protein_coding
ENSG00000178997	ENST00000314992	protein_coding
ENSG00000196074	ENST00000446834	protein_coding
ENSG00000140455	ENST00000539772	protein_coding
ENSG00000221398	ENST00000408471	snoRNA
ENSG00000196199	ENST00000361479	protein_coding
ENSG00000178997	ENST00000458580	protein_coding
ENSG00000178997	ENST00000558396	protein_coding
ENSG00000196199	ENST00000449056	protein_coding
ENSG00000196199	ENST00000414242	protein_coding
ENSG00000196074	ENST00000425931	protein_coding
ENSG00000196074	ENST00000371001	protein_coding
ENSG00000156239	ENST00000303775	protein_coding
ENSG00000156239	ENST00000351429	protein_coding
ENSG00000264923	ENST00000578559	misc_RNA
ENSG00000196547	ENST00000558290	protein_coding
ENSG00000196547	ENST00000558853	protein_coding
ENSG00000206946	ENST00000384219	snRNA
ENSG00000196547	ENST00000559999	protein_coding
ENSG00000243464	ENST00000467788	misc_RNA
ENSG00000268960	ENST00000600091	protein_coding
ENSG00000174450	ENST00000567107	protein_coding
ENSG00000174450	ENST00000312015	protein_coding
ENSG00000174450	ENST00000345070	protein_coding
ENSG00000107104	ENST00000382303	protein_coding
ENSG00000252847	ENST00000517038	snRNA
ENSG00000121390	ENST00000338910	protein_coding
ENSG00000201498	ENST00000364628	misc_RNA
ENSG00000121390	ENST00000427943	protein_coding
ENSG00000200213	ENST00000363343	snRNA
ENSG00000107104	ENST00000382297	protein_coding
ENSG00000107104	ENST00000382297	protein_coding
ENSG00000269591	ENST00000601204	protein_coding
ENSG00000107104	ENST00000382293	protein_coding
ENSG00000107104	ENST00000382289	protein_coding
ENSG00000206582	ENST00000383855	misc_RNA
ENSG00000107104	ENST00000382286	protein_coding
ENSG00000201938	ENST00000365068	misc_RNA
ENSG00000196547	ENST00000559717	protein_coding
ENSG00000202150	ENST00000365280	snRNA
ENSG00000201151	ENST00000364281	snoRNA
ENSG00000196547	ENST00000559965	protein_coding
ENSG00000252690	ENST00000516881	snoRNA
ENSG00000196547	ENST00000559132	protein_coding
ENSG00000119408	ENST00000373603	protein_coding
ENSG00000199432	ENST00000362562	misc_RNA
ENSG00000179455	ENST00000568252	protein_coding
ENSG00000196547	ENST00000557865	protein_coding
ENSG00000179455	ENST00000564592	protein_coding
ENSG00000196547	ENST00000560616	protein_coding
ENSG00000119408	ENST00000373600	protein_coding
ENSG00000196547	ENST00000558171	protein_coding
ENSG00000179455	ENST00000314520	protein_coding
ENSG00000137090	ENST00000382276	protein_coding
ENSG00000207276	ENST00000384546	snRNA
ENSG00000119408	ENST00000320246	protein_coding
ENSG00000137090	ENST00000569227	protein_coding
ENSG00000119408	ENST00000444973	protein_coding
ENSG00000119408	ENST00000454453	protein_coding
ENSG00000119408	ENST00000373596	protein_coding
ENSG00000119408	ENST00000425237	protein_coding
ENSG00000119408	ENST00000423785	protein_coding
ENSG00000119408	ENST00000422297	protein_coding
ENSG00000240165	ENST00000491684	misc_RNA
ENSG00000196547	ENST00000560147	protein_coding
ENSG00000119408	ENST00000447379	protein_coding
ENSG00000252878	ENST00000517069	snoRNA
ENSG00000196547	ENST00000557990	protein_coding
ENSG00000212374	ENST00000391072	snRNA
ENSG00000119408	ENST00000540326	protein_coding
ENSG00000119408	ENST00000539416	protein_coding
ENSG00000119408	ENST00000394199	protein_coding
ENSG00000238397	ENST00000391117	snRNA
ENSG00000119408	ENST00000545174	protein_coding
ENSG00000119408	ENST00000546191	protein_coding
ENSG00000064218	ENST00000190165	protein_coding
ENSG00000200444	ENST00000363574	snRNA
ENSG00000064218	ENST00000417254	protein_coding
ENSG00000134030	ENST00000256413	protein_coding
ENSG00000196547	ENST00000360468	protein_coding
ENSG00000128322	ENST00000249053	protein_coding
ENSG00000134030	ENST00000382998	protein_coding
ENSG00000128322	ENST00000330377	protein_coding
ENSG00000196547	ENST00000431652	protein_coding
ENSG00000134030	ENST00000591412	protein_coding
ENSG00000196547	ENST00000430376	protein_coding
ENSG00000128322	ENST00000438703	protein_coding
ENSG00000134030	ENST00000591387	protein_coding
ENSG00000134030	ENST00000587752	protein_coding
ENSG00000134030	ENST00000588345	protein_coding
ENSG00000104064	ENST00000380877	protein_coding
ENSG00000104064	ENST00000380877	protein_coding
ENSG00000254585	ENST00000532292	protein_coding
ENSG00000132950	ENST00000502168	protein_coding
ENSG00000104064	ENST00000220429	protein_coding
ENSG00000182636	ENST00000331837	protein_coding
ENSG00000132950	ENST00000382907	protein_coding
ENSG00000104064	ENST00000543881	protein_coding
ENSG00000132801	ENST00000255152	protein_coding
ENSG00000104064	ENST00000561010	protein_coding
ENSG00000132950	ENST00000382905	protein_coding
ENSG00000132801	ENST00000454862	protein_coding
ENSG00000104064	ENST00000429662	protein_coding
ENSG00000132950	ENST00000337963	protein_coding
ENSG00000104064	ENST00000396464	protein_coding
ENSG00000185823	ENST00000329468	protein_coding
ENSG00000104064	ENST00000560825	protein_coding
ENSG00000104064	ENST00000558335	protein_coding
ENSG00000104064	ENST00000558970	protein_coding
ENSG00000168612	ENST00000372523	protein_coding
